condition,promoter,vector,replica,well,well_gr,sd_well_gr,alpha_gfp,sd_alpha_gfp,promoter_type
glycerol040,p2B9,pl,6,pl3_B_9_p2-B9,0.5512513092536815,0.01908672376876316,2879.1331392416646,93.82743936964637,medium
glycerol040,p2E8,pl,6,pl3_E_8_p2-E8,0.5408826973437271,0.020244424411934428,3523.7020006702633,138.43805840201867,medium
glycerol040,rpmB,pl,6,pl3_F_6_pl-rpmB,0.7504235113202725,0.0404602665659499,14300.904045916881,836.6307029124043,ribosomal
glycerol040,p2F7,pl,6,pl3_F_7_p2-F7,0.7270739897329381,0.018779708703506908,1920.9747120145494,92.48581344498177,medium
glycerol040,rplN,pl,7,pl3_E_6_pl-rplN,0.6154801567842787,0.03501036324397531,63790.89085406905,4987.3502060829205,ribsomomal
glycerol040,p2E7,pl,7,pl3_E_7_p2-E7,0.6625334410734788,0.05478704331517844,658.9141878037772,103.89551660787399,medium
glycerol040,rrnB,ch,7,pl3_H_4_ch-rrnB,0.5454402516635756,0.01307277529250761,3271.451828069641,78.26917678042805,ribosomal
glycerol040,p3B4,pl,6,pl4_B_4_p3-B4,0.7985016173547617,0.014524946281219819,15929.28061148357,484.2545218162265,high
glycerol040,p3D2,pl,6,pl4_D_2_p3-D2,0.9187695911506873,0.048215778903073596,1415.032976291495,60.510498961665114,medium
glycerol040,p3E12,pl,6,pl4_E_12_p3-E12,0.7386726966418704,0.03963813123843423,18583.484579135547,709.2726349533909,high
glycerol040,p3F8,pl,6,pl4_F_8_p3-F8,0.6079940195470258,0.048028557449484956,1101.5649210730717,127.30666953609123,medium
glycerol040,p3G8,pl,6,pl4_G_8_p3-G8,0.7577602771986026,0.04280809107789799,1785.6338008986486,91.32029930931124,medium
glycerol040,p3H12,pl,6,pl4_H_12_p3-H12,0.7381437239757845,0.033184633104868196,14044.073175419557,609.4787313343347,high
acetate020,p3D2,pl,5,pl2_D_2_p3-D2,0.17350710159534197,0.0041950043937583805,1573.8207344492498,149.9714120329579,medium
acetate020,p3E2,pl,5,pl2_E_2_p3-E2,0.18545864491453984,0.004992977424198666,1842.8766178197334,83.8063565741077,medium
acetate020,p3G11,pl,5,pl2_G_11_p3-G11,0.23088814536867705,0.005672701958583545,8700.393798772026,267.57970279276765,high
glycerol040,rrnB,pl,5,pl3_H_6_pl-rrnB,0.9208639029939161,0.004460391495351268,18630.6182222625,818.9207413716107,ribosomal
glucose020,p3D3,pl,6,pl6_D_3_p3-D3,0.8685652705945864,0.03713026419039314,1010.4194798230883,26.186187734198906,medium
glucose020,p3E3,pl,6,pl6_E_3_p3-E3,0.8933255394780615,0.04060935141307801,1103.301559487698,52.457136768463336,medium
acetate020,p3F10,pl,4,pl2_F_10_p3-F10,0.23141572194816545,0.0028350336583079683,29701.82348847485,1508.7180516151484,high
glycerol040,p3B6,pl,5,pl4_B_6_p3-B6,0.5883027290786678,0.051513230308375256,22548.954113068827,862.7853319790008,high
glycerol040,p3E6,pl,5,pl4_E_6_p3-E6,0.7039012827968679,0.042109322024321265,15366.155993275961,611.6857530914184,high
glycerol040,rplN,ch,4,pl3_E_3_ch-rplN,0.6466808750364379,0.030539408122473112,17634.395209991853,449.2231446857712,ribsomomal
glycerol040,rpsB,pl,4,pl3_G_6_pl-rpsB,0.7859790748917418,0.044340427088732835,9649.574747217192,356.96331581425034,ribosomal
glycerol040,p2G9,pl,4,pl3_G_9_p2-G9,0.5252825514258157,0.023271652546848903,1930.9624216413752,120.86046945437198,medium
glycerol040,p2G12,pl,4,pl3_G_12_p2-G12,0.7298595491797155,0.03978538293255715,29118.02714776135,1404.9382863339579,high
glycerol040,p3E2,pl,4,pl4_E_2_p3-E2,0.5014095582185047,0.014487953278727069,1642.8223505536089,98.30598341461622,medium
glycerol040,p3H1,pl,4,pl4_H_1_p3-H1,0.6225270463505718,0.08846315255385524,1813.8370696871093,278.7314525283679,medium
acetate020,p2G8,pl,3,pl1_G_8_p2-G8,0.22905819825800486,0.01211131652551065,2794.6406509730377,182.21479514868497,medium
acetate020,p3A10,pl,3,pl2_A_10_p3-A10,0.28421572758261077,0.008887902599282899,37699.61781916607,934.1345325700393,high
acetate020,p3B11,pl,3,pl2_B_11_p3-B11,0.16622269540114762,0.006548457214663109,53411.79618817964,2524.600680629858,high
acetate020,p3B12,pl,3,pl2_B_12_p3-B12,0.19700276249021745,0.00439878965844569,32088.33015789166,978.4407097445172,high
acetate020,p3A1,pl,1,pl2_A_1_p3-A1,0.2316315084384483,0.002599840360289302,1757.6786072415387,98.17092872800286,medium
acetate020,p3B7,pl,1,pl2_B_7_p3-B7,0.21163760464512685,0.002262043657047308,2042.9436987675988,55.99872519438429,medium
acetate020,p3G3,pl,1,pl2_G_3_p3-G3,0.2649401395985222,0.005419039197778497,1506.3311472245252,175.4423571555014,medium
acetate020,p3H1,pl,1,pl2_H_1_p3-H1,0.23058707224150002,0.005022615274298748,2286.618814971599,99.86495359144347,medium
acetate020,p3H6,pl,1,pl2_H_6_p3-H6,0.27895086312264666,0.017652818105889326,47798.69401435744,6650.989933336958,high
acetate020,p3A11,pl,2,pl2_A_11_p3-A11,0.24930017110246205,0.015675987363201683,45454.635571683844,1802.2938348487019,high
acetate020,p3D5,pl,2,pl2_D_5_p3-D5,0.23381689730914462,0.00589706850046871,19714.275307117074,359.0266827991728,high
acetate020,p3E2,pl,2,pl2_E_2_p3-E2,0.2330499063497731,0.006302239049913126,4028.006517503704,88.30159829720881,medium
acetate020,p3F3,pl,2,pl2_F_3_p3-F3,0.20002399973708757,0.005033519858383771,1321.532552427589,67.6025147415504,medium
acetate020,p3F7,pl,2,pl2_F_7_p3-F7,0.21342604441194904,0.002780244856293413,1531.0822791803969,42.73367191069196,medium
acetate020,p3F12,pl,2,pl2_F_12_p3-F12,0.20389915134590836,0.0068638766277940525,32894.4048746037,1459.2862627745942,high
acetate020,p3G9,pl,2,pl2_G_9_p3-G9,0.2332574221702194,0.0038660464973360115,406.46078626152644,42.94979076162096,medium
acetate020,p3H10,pl,2,pl2_H_10_p3-H10,0.2109071878881496,0.00614174744829766,21480.55987667216,296.2508581705282,high
acetate020,p2A9,pl,2,pl1_A_9_p2-A9,0.21529719576975676,0.0042524786428881165,2168.2641617783447,81.14149077000724,medium
acetate020,p2F10,pl,2,pl1_F_10_p2-F10,0.2034230386805888,0.006453075607220903,43889.52811106252,1045.4480693935243,high
acetate020,rpsB,pl,2,pl1_G_6_pl-rpsB,0.22326357943383748,0.0054729451132189905,15551.121139067262,760.1835780038062,ribosomal
acetate020,p2H10,pl,2,pl1_H_10_p2-H10,0.20492489552906085,0.00609995526710673,20668.893572668825,462.12732809321557,high
acetate020,p2H12,pl,2,pl1_H_12_p2-H12,0.18755496937588217,0.004353629657011187,26162.517521257767,797.0962916302404,high
acetate020,rplN,pl,5,pl1_E_6_pl-rplN,0.2287738680694615,0.001783546902354,81420.87084736513,3257.728443319447,ribsomomal
acetate020,rpsB,pl,5,pl1_G_6_pl-rpsB,0.19974977030923904,0.004592298369252834,16776.98390667934,508.6569793879143,ribosomal
glycerol040,p2F12,pl,6,pl3_F_12_p2-F12,0.549965410193379,0.009666210497395904,23349.48113602502,688.8017289596751,high
glycerol040,rrnB,pl,6,pl3_H_6_pl-rrnB,0.905303812249319,0.07039312802659482,16662.00579932609,1029.8180419363027,ribosomal
glycerol040,p3B3,pl,6,pl4_B_3_p3-B3,0.7562499177303207,0.02301468589020535,1427.9527974080497,85.78007871402575,medium
glycerol040,p3B9,pl,6,pl4_B_9_p3-B9,0.9249661325124295,0.05747315528444127,1082.0746803366321,57.21441285496464,medium
glycerol040,p3E2,pl,6,pl4_E_2_p3-E2,0.9298072098974639,0.04379497615607515,1191.3355312404979,68.33686856027315,medium
glycerol040,p3H2,pl,6,pl4_H_2_p3-H2,0.8574910504373473,0.06524455096399029,594.8340614632574,56.48516720535692,medium
glycerol040,med3,pl,7,pl3_D_5_pl-med3,0.8209779419382691,0.017079488124704195,2038.1904096822686,99.99030324808622,medium
glycerol040,p3C4,pl,7,pl4_C_4_p3-C4,0.7855412875716323,0.04666321368037537,21423.940873803967,1795.8761313240632,high
glycerol040,p3H5,pl,7,pl4_H_5_p3-H5,0.7862984790057918,0.05468166231878478,33457.195671612135,2188.002646336298,high
glycerol040,p3A7,pl,5,pl4_A_7_p3-A7,0.6327414706991824,0.03766225948880336,2577.3223330784294,177.42998678113912,medium
glycerol040,p3B2,pl,5,pl4_B_2_p3-B2,0.8786970100640787,0.09214058315413458,663.9710777489286,160.00396283371023,medium
glycerol040,p3C5,pl,4,pl4_C_5_p3-C5,0.5015511654133046,0.013189769312040873,12975.449516116427,156.73412984650002,high
glycerol040,p3E7,pl,4,pl4_E_7_p3-E7,0.6124530106634688,0.031678788348831186,914.09414543776,69.89368640044665,medium
glycerol040,p3F3,pl,4,pl4_F_3_p3-F3,0.6417590778266034,0.036560173847112104,473.7688324580706,76.45385722340876,medium
glycerol040,p3G1,pl,4,pl4_G_1_p3-G1,0.7469252864614732,0.0941006970630305,886.2749408991236,146.03825094469346,medium
glucose020,p3H2,pl,4,pl6_H_2_p3-H2,0.9929837686018851,0.050447250489592595,612.1106822461277,35.129939957205586,medium
acetate020,p3B1,pl,2,pl2_B_1_p3-B1,0.17384729824679898,0.005401234152046324,1197.3293796956168,122.6423683659093,medium
acetate020,p3B2,pl,2,pl2_B_2_p3-B2,0.18599617618818604,0.0030430938634932385,1034.191134513248,79.13765653456808,medium
acetate020,p3B5,pl,2,pl2_B_5_p3-B5,0.2070411670413148,0.003992049093796324,26858.06229033912,625.3451767482446,high
acetate020,p3B10,pl,2,pl2_B_10_p3-B10,0.23654802397338046,0.006409283707679156,24876.71259132205,862.6988513223923,high
acetate020,p3C12,pl,2,pl2_C_12_p3-C12,0.24747362786132968,0.009194530203880565,28395.08550155711,1103.2733603438066,high
acetate020,p3E5,pl,2,pl2_E_5_p3-E5,0.22207089737244537,0.003929005634216285,22074.459648544613,573.5245857787445,high
acetate020,p3E11,pl,2,pl2_E_11_p3-E11,0.23410212015950316,0.007803208954752757,20224.607525794392,494.2798515237969,high
acetate020,p3F10,pl,2,pl2_F_10_p3-F10,0.21679583678833309,0.0066607107871173845,39895.70174280873,2091.6941893791613,high
acetate020,p3G2,pl,2,pl2_G_2_p3-G2,0.19689270169493076,0.00783209649063612,2533.858113341653,201.50734967938698,medium
acetate020,p2B9,pl,2,pl1_B_9_p2-B9,0.21645648320704872,0.004461006271822206,2302.884822049335,80.86077219054093,medium
acetate020,p2D9,pl,2,pl1_D_9_p2-D9,0.18654717391426837,0.004657434123549957,450.4256794779444,101.36434777804537,medium
acetate020,p2E12,pl,2,pl1_E_12_p2-E12,0.2286431690301875,0.005573825640701768,28813.09873105986,491.1042830884876,high
acetate020,p2F7,pl,2,pl1_F_7_p2-F7,0.18082583130512514,0.004348048669878398,1973.2953289135198,133.94321069865106,medium
acetate020,rpsB,ch,2,pl1_G_4_ch-rpsB,0.20094269288038988,0.0038391562366381854,2498.7543844160186,85.99276229929694,ribosomal
acetate020,p2G7,pl,2,pl1_G_7_p2-G7,0.21076712498369068,0.0028835178062441872,2470.991364080195,70.97333558040347,medium
acetate020,p2H9,pl,2,pl1_H_9_p2-H9,0.18722756313781475,0.002795294908468391,823.4014044136179,40.1799853475147,medium
acetate020,p2F9,pl,3,pl1_F_9_p2-F9,0.2571044675657951,0.011722403138287289,3461.5680178627254,84.15840380444092,medium
acetate020,p2G9,pl,3,pl1_G_9_p2-G9,0.2369157959071265,0.005306134355438645,3528.4439728588113,178.40636116461027,medium
acetate020,p2G10,pl,3,pl1_G_10_p2-G10,0.26138340128720394,0.009634218602967983,19306.636566364705,986.9116022869025,high
acetate020,rrnB,pl,3,pl1_H_6_pl-rrnB,0.24178007684935787,0.004739353824841683,15402.14872134602,398.1671328230517,ribosomal
acetate020,med3,ch,1,pl1_D_3_ch-med3,0.2210899628766947,0.006010988318221159,639.7258342458501,86.46370045546351,medium
acetate020,p2E7,pl,1,pl1_E_7_p2-E7,0.20664520304921782,0.007353717758385069,758.7069630991332,109.49956348829879,medium
acetate020,p2F9,pl,1,pl1_F_9_p2-F9,0.2302556746227985,0.0043662176747284315,2796.5048639950137,132.8439472612487,medium
acetate020,p3H4,pl,1,pl2_H_4_p3-H4,0.23737096097031346,0.0037808822064030368,26373.697909205304,923.9813026097577,high
acetate020,p2G12,pl,5,pl1_G_12_p2-G12,0.2289918220846847,0.008357450357139947,37725.940899504974,1404.509137584282,high
acetate020,hi3,pl,4,pl1_B_5_pl-hi3,0.2284281188482796,0.006050870012918434,25920.270954191732,1440.4461626614718,high
acetate020,med2,pl,4,pl1_C_5_pl-med2,0.21401340186220758,0.003498717717471085,2073.6139429146215,124.37077192592923,medium
glycerol040,p2A11,pl,6,pl3_A_11_p2-A11,0.5553468348777812,0.01812903663778291,33154.335342656464,1033.6236497346324,high
glycerol040,p2B8,pl,6,pl3_B_8_p2-B8,0.5558137664623928,0.022964503359878374,3012.396572168318,16.206706661739563,medium
glycerol040,p2E12,pl,6,pl3_E_12_p2-E12,0.5455847565964312,0.015865849345103353,31094.57294715781,900.3335704829668,high
glycerol040,p3B10,pl,6,pl4_B_10_p3-B10,0.8837472545144968,0.07637664492695788,13953.65172590946,746.8669118790658,high
glycerol040,p3C8,pl,6,pl4_C_8_p3-C8,0.8038370181128865,0.02288972370012182,725.6258536317475,35.77686820673038,medium
glycerol040,p3H9,pl,6,pl4_H_9_p3-H9,1.0612489662349185,0.11872836221239391,1319.1685920125713,29.755780316154663,medium
glycerol040,p3H8,pl,7,pl4_H_8_p3-H8,0.7900310204767129,0.06875025490733488,929.2488773002107,183.66876011755656,medium
glucose020,p3F2,pl,6,pl6_F_2_p3-F2,1.2955110343095408,0.09537321623395706,546.6241967139134,27.91695417191298,medium
glycerol040,p3B7,pl,5,pl4_B_7_p3-B7,0.6186044650431535,0.007626985356529808,1591.3267857619016,27.69797418766875,medium
glycerol040,rpsB,pl,4,pl3_G_5_pl-rpsB,0.6592489074130256,0.024470967214045097,11382.729053467347,500.9083720149068,ribosomal
glycerol040,p2G8,pl,4,pl3_G_8_p2-G8,0.7875826769883979,0.027218697750752387,1612.7201313621945,106.5120587333893,medium
glycerol040,p2G11,pl,4,pl3_G_11_p2-G11,0.8489680205578635,0.04776420488149974,18805.628776492344,804.2396541141429,high
glycerol040,p3A9,pl,4,pl4_A_9_p3-A9,0.5416409628911155,0.04053618991903656,1439.463239003222,77.60920350220213,medium
glycerol040,p3B8,pl,4,pl4_B_8_p3-B8,0.5541203495310454,0.02252650601361963,1413.6841380244782,106.65407966801452,medium
glycerol040,p3C11,pl,4,pl4_C_11_p3-C11,0.710968318703484,0.02109320339821315,28174.103682142144,558.8426122431903,high
glycerol040,p3G4,pl,4,pl4_G_4_p3-G4,0.5203601247531348,0.006032934172358553,24679.523947034766,593.5558873998866,high
glycerol040,p3H9,pl,4,pl4_H_9_p3-H9,0.768241820830462,0.03911132559596703,1215.833919045319,43.1404127942796,medium
glucose020,p3H11,pl,4,pl6_H_11_p3-H11,0.7897383543772166,0.015039518403427429,13861.056153007212,217.26661207552027,high
acetate020,p3B6,pl,2,pl2_B_6_p3-B6,0.22569919481593198,0.004619233148939872,30540.200117506512,748.870067572544,high
acetate020,p3B8,pl,2,pl2_B_8_p3-B8,0.2485894662024068,0.00454477276627346,1729.1769980042272,55.58143953711931,medium
acetate020,p3C1,pl,2,pl2_C_1_p3-C1,0.22405011896712182,0.009296978283980729,1978.511314661149,131.31179119725837,medium
acetate020,p3D1,pl,2,pl2_D_1_p3-D1,0.22384364791268963,0.006945133923184051,2848.3591862274207,113.71108825297547,medium
acetate020,p3D2,pl,2,pl2_D_2_p3-D2,0.2342053224581661,0.006014656658052986,1667.6032343873596,54.82492268255141,medium
acetate020,p3D4,pl,2,pl2_D_4_p3-D4,0.21695515489541922,0.0061220824825015145,16765.493459784968,269.2709011217328,high
acetate020,p3D6,pl,2,pl2_D_6_p3-D6,0.23605655770053122,0.006048896333581267,27248.54070801937,775.5621315209854,high
acetate020,p3E1,pl,2,pl2_E_1_p3-E1,0.22406653350814748,0.00821925536256888,4858.384871278796,194.89152625745118,medium
acetate020,p3E4,pl,2,pl2_E_4_p3-E4,0.2505499459964052,0.00460144230775956,15227.561900308032,426.12850395434987,high
acetate020,p3F1,pl,2,pl2_F_1_p3-F1,0.24355101817854904,0.006576642966723174,1456.8332428625577,53.765547269403534,medium
acetate020,p3F9,pl,2,pl2_F_9_p3-F9,0.22037169916308336,0.0032754151730103476,984.6159447965929,43.51136693128883,medium
acetate020,p3G7,pl,2,pl2_G_7_p3-G7,0.19262881160519874,0.0054661558837203845,735.1088305096014,85.16595724637827,medium
acetate020,p3H11,pl,2,pl2_H_11_p3-H11,0.2187840920876005,0.009145019369050777,23996.68144595334,665.2689590728905,high
acetate020,p2A8,pl,2,pl1_A_8_p2-A8,0.20049345782608868,0.006850725299433042,4011.54766725892,174.84959801421536,medium
acetate020,p2A12,pl,2,pl1_A_12_p2-A12,0.24152935089966954,0.014507726485712368,66706.72714090766,3331.5518947261444,high
acetate020,p2B8,pl,2,pl1_B_8_p2-B8,0.2231697766671156,0.0058905909841013146,2507.0690438576357,57.195343708028716,medium
acetate020,p2C12,pl,2,pl1_C_12_p2-C12,0.24331101683810744,0.0068354582150000395,19578.152733784773,626.4488122545476,high
acetate020,p2D10,pl,2,pl1_D_10_p2-D10,0.1526955905491534,0.00498091548142937,60752.014633632,1837.5711883937845,high
acetate020,p2H10,pl,3,pl1_H_10_p2-H10,0.2556299528003322,0.008778204615146315,18325.250047922942,512.8506617337262,high
acetate020,hi1,ch,1,pl1_A_4_ch-hi1,0.20466863990191447,0.006969562434852097,15740.11509993931,591.3906224775393,high
acetate020,rplN,ch,1,pl1_E_4_ch-rplN,0.22114038973517705,0.005783250896444481,18422.41003264848,1956.9101820243902,ribsomomal
acetate020,p2H9,pl,1,pl1_H_9_p2-H9,0.22733884284946124,0.004797489295258769,358.6988123738897,73.532562654059,medium
acetate020,p3A11,pl,3,pl2_A_11_p3-A11,0.2559039724150902,0.009187285951255805,50524.57040557624,3090.7219549725887,high
acetate020,p3D11,pl,3,pl2_D_11_p3-D11,0.21960532966968754,0.004298464341281889,20413.137141478554,726.401013057589,high
acetate020,p3F10,pl,3,pl2_F_10_p3-F10,0.17773402878185934,0.005925226739365456,49023.46792037611,1381.1795271652336,high
acetate020,p3H9,pl,3,pl2_H_9_p3-H9,0.2597523473177965,0.016688500514260747,2823.2535079927475,132.3547601185528,medium
acetate020,p3A3,pl,2,pl2_A_3_p3-A3,0.21725613369886063,0.005387185895907151,1304.3273737338889,133.0865542672511,medium
acetate020,p3C5,pl,2,pl2_C_5_p3-C5,0.2507958815238489,0.007986704703021711,12924.779733567972,496.62669674500586,high
acetate020,p3C9,pl,2,pl2_C_9_p3-C9,0.22090765152047348,0.0044605189766483795,1374.3526492522358,68.30158401446586,medium
acetate020,p3H8,pl,2,pl2_H_8_p3-H8,0.22003197606096384,0.0069845510699680586,2218.8278550304917,88.0719971052794,medium
acetate020,p2B11,pl,2,pl1_B_11_p2-B11,0.21833985678494586,0.0028467459520295506,12199.536734424606,373.1472456933622,high
acetate020,rrnB,ch,2,pl1_H_3_ch-rrnB,0.1871214587505626,0.003857340496228168,3342.059693848794,127.26791061078326,ribosomal
acetate020,p2F7,pl,5,pl1_F_7_p2-F7,0.24894431847559761,0.01236733810365721,2884.7679417928657,102.26771475837351,medium
acetate020,med3,pl,4,pl1_D_5_pl-med3,0.2186600681985371,0.0028874050436014406,5394.837688820749,176.63316623101647,medium
acetate020,p2D10,pl,4,pl1_D_10_p2-D10,0.2340955029018851,0.004690497450372392,44414.0752385275,1574.5280152012206,high
acetate020,p2D11,pl,4,pl1_D_11_p2-D11,0.2294686111237182,0.007028204048693357,25112.613899117012,883.419889365638,high
acetate020,rplN,pl,4,pl1_E_6_pl-rplN,0.20684061478152896,0.004996421797024296,97820.19804571799,3860.683242782907,ribsomomal
acetate020,rpmB,pl,4,pl1_F_6_pl-rpmB,0.21102078535688631,0.0028669002560819225,15411.538310400781,672.3270168782885,ribosomal
glycerol040,p2D11,pl,6,pl3_D_11_p2-D11,0.5348919488676016,0.015392245006132082,25297.39139152779,927.0798691284466,high
glycerol040,p2H10,pl,6,pl3_H_10_p2-H10,0.5583620332743371,0.020992652656666326,20693.776200407094,493.0796798455178,high
glycerol040,p2H11,pl,6,pl3_H_11_p2-H11,0.4393800538056849,0.03454248562309699,21030.408111300836,862.8695703656867,high
glycerol040,p3F10,pl,6,pl4_F_10_p3-F10,0.7115779904914213,0.04214835348499217,30939.237026851806,886.2004018089582,high
glycerol040,p3F12,pl,6,pl4_F_12_p3-F12,0.8692427398423798,0.034115416275237814,22017.799037314253,432.25953904715647,high
glucose020,p3D4,pl,6,pl6_D_4_p3-D4,1.336767048788825,0.10145938250829353,7892.476273120276,274.6169309524325,high
glycerol040,p2B8,pl,7,pl3_B_8_p2-B8,0.8039683574620232,0.07340356665667598,2040.330281850788,155.35686671533315,medium
glycerol040,p2B11,pl,7,pl3_B_11_p2-B11,0.7639645787403264,0.04696352757316352,14947.142055843937,990.7351564351657,high
glycerol040,p2C10,pl,7,pl3_C_10_p2-C10,0.8163566412695593,0.07112576037743716,15120.16361036866,619.2814227730951,high
acetate020,p3D6,pl,5,pl2_D_6_p3-D6,0.15788787531955328,7.688427325750709e-4,41621.95299834116,2356.922664431395,high
acetate020,p3B11,pl,4,pl2_B_11_p3-B11,0.2101209331309679,0.003720187909818466,33763.2786739343,1040.0927063446725,high
acetate020,p3E3,pl,4,pl2_E_3_p3-E3,0.2332226978174358,0.0037066787336510346,4278.513178829984,160.6248426067484,medium
acetate020,p3F11,pl,4,pl2_F_11_p3-F11,0.2811945302489733,0.005310029620721724,14683.379641285253,524.3161325485266,high
glycerol040,p3C3,pl,4,pl4_C_3_p3-C3,0.5830264347387862,0.019579708973583177,1681.6800230653114,80.73337242736285,medium
glycerol040,p3D2,pl,4,pl4_D_2_p3-D2,0.6269485942581529,0.029266544355374607,1340.375348997291,69.31343197611135,medium
glycerol040,p3D5,pl,4,pl4_D_5_p3-D5,0.4668688460527449,0.017000691237095657,22686.572429676005,894.0572675991875,high
glycerol040,p3E5,pl,4,pl4_E_5_p3-E5,0.5057361137036201,0.011652030785809302,16742.49813421587,638.7806286295896,high
glycerol040,p3G6,pl,4,pl4_G_6_p3-G6,0.6371717830263396,0.04677436384437914,17071.409087806514,1088.0703224904669,high
glycerol040,p3G11,pl,4,pl4_G_11_p3-G11,0.5069530281520409,0.017470697375162336,10527.943381791581,502.64498406166706,high
glycerol040,p3H8,pl,4,pl4_H_8_p3-H8,0.7894099716992824,0.11445787023544786,741.6108377436996,82.90100095612242,medium
acetate020,p3C4,pl,2,pl2_C_4_p3-C4,0.20916417602714366,0.004886795621113118,27941.764334284904,1752.4923754735157,high
acetate020,p3D8,pl,2,pl2_D_8_p3-D8,0.23788044941142703,0.006117214894221525,6993.090165295463,116.80315777519547,medium
acetate020,p3D12,pl,2,pl2_D_12_p3-D12,0.22080300691328802,0.007146104651772225,159.24686353364996,44.81735078531927,medium
acetate020,p2B7,pl,2,pl1_B_7_p2-B7,0.2169330117450977,0.004807222729076457,1723.3908014877281,80.77838861066121,medium
acetate020,rpmB,ch,1,pl1_F_4_ch-rpmB,0.22035327305256586,0.006625692248751663,2536.091741874005,277.40635431693187,ribosomal
acetate020,rpsB,ch,1,pl1_G_3_ch-rpsB,0.18343781044400845,0.007134931481520786,1754.0411870462167,173.01629027837961,ribosomal
acetate020,p2A8,pl,3,pl1_A_8_p2-A8,0.2738303456398116,0.003482884630948672,3596.246228468426,117.92757712419254,medium
acetate020,p2F11,pl,3,pl1_F_11_p2-F11,0.2186746076582279,0.0071877099940068955,19759.635344211183,547.7250555098732,high
acetate020,p2H8,pl,3,pl1_H_8_p2-H8,0.25463510335622136,0.006293730570801262,828.799246086216,86.02910588002499,medium
acetate020,p3A12,pl,3,pl2_A_12_p3-A12,0.2614879869684986,0.00550446392728553,35786.36559253324,1120.9154272365276,high
acetate020,p3F12,pl,3,pl2_F_12_p3-F12,0.20961322618587108,0.009594634015615196,32855.59977217662,922.6731776743218,high
acetate020,p3H3,pl,3,pl2_H_3_p3-H3,0.1679481663332956,0.002808626582426968,877.0476081104352,58.45401643209775,medium
acetate020,p3H11,pl,3,pl2_H_11_p3-H11,0.21272494180314913,0.00717353380048021,22459.75665164024,700.7001868864116,high
acetate020,p2D9,pl,5,pl1_D_9_p2-D9,0.19901762544971596,0.0052654556600338605,1530.4082774324088,83.50310861786781,medium
acetate020,p2C7,pl,4,pl1_C_7_p2-C7,0.2275477254949246,0.005583503035388952,1614.8806290587606,112.6661709414034,medium
acetate020,p2F7,pl,4,pl1_F_7_p2-F7,0.2343490249851189,0.0023063521069469134,2539.218207949859,60.09329102402833,medium
acetate020,p2F8,pl,4,pl1_F_8_p2-F8,0.2489951788146155,0.006338415633551828,2946.71803119104,140.05385221442316,medium
glycerol040,p2B10,pl,6,pl3_B_10_p2-B10,0.5554144675065743,0.020452378332516435,52356.08969791953,1322.1697171654805,high
glycerol040,p2B11,pl,6,pl3_B_11_p2-B11,0.5453073062443498,0.013021353369323148,24364.296257682807,658.7334055179025,high
glycerol040,p2E9,pl,6,pl3_E_9_p2-E9,0.5484049792428587,0.016693583186108456,2545.9543846027987,159.4045184028299,medium
glycerol040,p2G12,pl,6,pl3_G_12_p2-G12,0.5074480535120651,0.024193257375869182,37724.05163509921,729.0577598950063,high
glycerol040,p2H12,pl,6,pl3_H_12_p2-H12,0.7509877142867611,0.05048850110794487,18711.245518492356,624.6242418996492,high
glycerol040,p3H11,pl,6,pl4_H_11_p3-H11,0.751842416520225,0.041405675944433624,16619.28872530698,568.4393936584696,high
glycerol040,rpmB,pl,7,pl3_F_5_pl-rpmB,0.7500643031246746,0.0347296651187543,12660.304455042013,239.0542391424025,ribosomal
glycerol040,rpsB,ch,7,pl3_G_4_ch-rpsB,0.6546902508611511,0.04134010689757041,2256.8584270831266,141.59187802603702,ribosomal
acetate020,p3G5,pl,5,pl2_G_5_p3-G5,0.15331655460788585,0.0014998500835286762,23382.5845623319,1108.6558511282751,high
glycerol040,hi1,pl,5,pl3_A_5_pl-hi1,0.6194533223220864,0.024609602309175565,48348.402414136224,1935.3970249799436,high
glycerol040,rrnB,ch,5,pl3_H_3_ch-rrnB,0.5891384523807981,0.02154503870601143,3364.483177549297,58.321149590902465,ribosomal
glycerol040,p3F4,pl,7,pl4_F_4_p3-F4,0.8624818453929662,0.05122237055960444,26287.39053434928,1470.3178570375615,high
acetate020,p3A1,pl,4,pl2_A_1_p3-A1,0.2741551171273244,0.02532295938437257,1108.4636558474847,223.34854216731446,medium
glycerol040,p3A7,pl,4,pl4_A_7_p3-A7,0.4547352698472901,0.01763692134727205,2560.6451789666544,106.97790797937162,medium
glycerol040,p3C12,pl,4,pl4_C_12_p3-C12,0.6874770683992539,0.05985503641279656,21039.628843935006,1180.552952073001,high
glycerol040,p3D3,pl,4,pl4_D_3_p3-D3,0.7059793885281286,0.03519597176642791,1162.7454310961298,53.70279021697573,medium
glycerol040,p3G3,pl,4,pl4_G_3_p3-G3,0.5747345193745887,0.027955901013442357,1500.819281840236,128.09601570966424,medium
acetate020,p3A4,pl,2,pl2_A_4_p3-A4,0.21279037663142858,0.00593218857726051,23778.384205972558,890.896750300122,high
acetate020,p3A5,pl,2,pl2_A_5_p3-A5,0.22819305774329862,0.006694302865049862,38761.313085495225,1161.0187396691078,high
acetate020,p3C3,pl,2,pl2_C_3_p3-C3,0.2372896588307598,0.006542877882059715,2353.0350187438835,131.0172350394541,medium
